STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT
723240,13882,20110716,76.8,24,65.2,24,1017,24,992.8,24,10,24,3.2,24,8.9,999.9,84.9,71.1, 0.56G,999.9,0
723240,13882,20110717,78.5,24,65.1,24,1020.7,24,996.4,24,10,24,2.3,24,8,999.9,88,69.1, 0.00G,999.9,0
723240,13882,20110718,80.5,24,67.8,24,1019.7,24,995.4,24,10,24,2.2,24,11.1,17.1,91.9,69.1, 0.00G,999.9,0
723240,13882,20110719,82.9,24,70.5,24,1015.6,24,991.5,24,10,24,2.8,24,8.9,999.9,93,73, 0.00G,999.9,0
723240,13882,20110720,84.5,24,73.8,24,1012.7,23,988.7,24,9.5,24,2,24,18.1,25.1,95,73, 0.00G,999.9,10010
723240,13882,20110721,81.4,24,73.3,24,1012.7,24,988.7,24,9.4,24,2.4,24,22,27,95,75, 0.01G,999.9,10010
723240,13882,20110722,82.1,24,72,24,1014.9,22,991,24,8.8,24,1.2,24,5.1,999.9,   93.0*,  73.4*, 0.00G,999.9,0
723240,13882,20110723,84.8,24,70.8,24,1016.9,24,992.8,24,10,24,3.3,24,11.1,999.9,93.9,73.9, 0.00G,999.9,0
723240,13882,20110724,84.1,24,71.1,24,1017.4,24,993.4,24,9.7,24,3.7,24,9.9,15.9,93.9,75.9, 0.00G,999.9,0
723240,13882,20110725,83.3,24,72.2,24,1013.8,23,989.6,24,9.5,24,4.8,24,15,29.9,93.9,75.9, 0.00G,999.9,10010
723240,13882,20110726,80.8,24,71,24,1010.8,21,987,24,9.7,24,2.7,24,8.9,999.9,93.9,73, 0.50G,999.9,0
723240,13882,20110727,83.9,24,68.7,24,1012.6,24,988.6,24,9.9,24,2.5,24,8.9,999.9,98.1,72, 0.00G,999.9,0
723240,13882,20110728,84,24,70.7,24,1016.4,24,992.4,24,10,24,3.3,24,8.9,20,98.1,72, 0.00G,999.9,0
723240,13882,20110729,83.7,24,70.2,24,1018.2,24,994.3,24,10,24,3.5,24,8,999.9,95,75, 0.00G,999.9,0
723240,13882,20110730,82,24,72.1,24,1017.7,23,993.8,24,9.6,24,1.7,24,12,17.1,93,75, 0.00G,999.9,110010
723240,13882,20110731,83.7,24,72.4,24,1016.8,24,992.7,24,10,24,3.2,24,9.9,999.9,   95.0*,  73.9*, 0.28G,999.9,0
723240,13882,20110801,86.4,24,69.4,24,1015.2,24,991.3,24,10,24,4.4,24,8,999.9,97,77, 0.00G,999.9,0
723240,13882,20110802,85.9,24,65.9,24,1013.3,24,989.4,24,10,24,1.7,24,8,999.9,100,73, 0.00G,999.9,0
723240,13882,20110803,86.9,24,67.1,24,1010.5,24,986.7,24,10,24,2,24,8,17.1,100.9,73, 0.00G,999.9,0
723240,13882,20110804,84.3,24,70.4,24,1010.9,24,986.8,24,10,24,4.6,24,9.9,999.9,100.9,73.9, 0.00G,999.9,10010
723240,13882,20110805,83,24,69.8,24,1013.6,24,989.6,24,10,24,2.2,24,7,999.9,98.1,73, 0.00G,999.9,0
723240,13882,20110806,80.8,24,70.3,24,1015,24,991,24,10,24,2.4,24,6,999.9,98.1,73, 0.00G,999.9,0
723240,13882,20110807,84.5,24,71.8,24,1012.4,24,988.3,24,9.8,24,3.6,24,9.9,15.9,99,73.9, 0.00G,999.9,0
723240,13882,20110808,85.4,24,68,24,1009.7,24,985.8,24,10,24,5.4,24,9.9,24.1,99,73.9, 0.00G,999.9,10010
723240,13882,20110809,80.4,24,68.3,24,1008.4,24,984.5,24,10,24,4.7,24,9.9,999.9,95,75, 0.00G,999.9,10000
723240,13882,20110810,81.5,24,65.9,24,1009.6,24,985.6,24,10,24,2.6,24,8.9,15,97,69.1, 0.00G,999.9,0
723240,13882,20110811,84.6,24,64.9,24,1010.8,24,986.9,24,10,24,3.6,24,8,999.9,97,69.1, 0.00G,999.9,0
723240,13882,20110812,83.1,24,63.3,24,1013.3,24,989.3,24,10,24,3.9,24,7,999.9,96.1,72, 0.00G,999.9,0
723240,13882,20110813,82.8,24,64.5,24,1013.9,24,989.8,24,10,24,3,24,6,999.9,96.1,71.1, 0.00G,999.9,0
723240,13882,20110814,83.3,24,65.3,24,1011,24,987.1,24,9.6,24,5.6,24,14,21,96.1,71.1, 0.00G,999.9,10000
723240,13882,20110815,77.3,24,58.6,24,1011.7,24,987.6,24,10,24,7.1,24,13,17.1,93,64.9, 0.00G,999.9,0
723240,13882,20110816,78,24,57,24,1014.9,24,990.8,24,10,24,5.1,24,9.9,15,91.9,64.9, 0.00G,999.9,0
723240,13882,20110817,79.3,24,58.5,24,1017.6,24,993.4,24,10,24,2,24,7,999.9,93.9,64, 0.00G,999.9,0
723240,13882,20110818,82.6,24,62.7,24,1016,24,991.9,24,10,24,2.2,24,8,999.9,96.1,64, 0.00G,999.9,0
723240,13882,20110819,83.9,24,63.9,24,1012.7,24,988.7,24,10,24,2.5,24,8,999.9,98.1,69.1, 0.00G,999.9,0
723240,13882,20110820,82.9,24,63.9,24,1013.3,24,989.3,24,10,24,2.5,24,8,15.9,99,70, 0.00G,999.9,0
723240,13882,20110821,82.7,24,67.7,24,1014.4,24,990.5,24,9.8,24,1.5,24,9.9,25.1,99,70, 0.00G,999.9,10010
723240,13882,20110822,85.5,24,65.6,24,1014.5,24,990.5,24,10,24,4.1,24,15,20,99,72, 0.01G,999.9,0
723240,13882,20110823,81.6,24,55.6,24,1015.3,24,991.2,24,10,24,4.4,24,8.9,999.9,98.1,69.1, 0.00G,999.9,0
723240,13882,20110824,81.3,24,58.8,24,1014.9,24,990.8,24,10,24,3,24,9.9,15,96.1,66.9, 0.00G,999.9,0
723240,13882,20110825,85.1,24,62,24,1013.3,24,989.3,24,10,24,3.5,24,8,17.1,100,66.9, 0.00G,999.9,0
723240,13882,20110826,86.5,24,65.8,24,1011,24,987.1,24,10,24,2.5,24,11.1,999.9,100.9,71.1, 0.00G,999.9,0
723240,13882,20110827,83.8,24,57.6,24,1008,24,984.2,24,10,24,9.2,24,15,20,100.9,70, 0.00G,999.9,0
723240,13882,20110828,81.3,24,56.2,24,1006.8,24,982.9,24,10,24,7,24,15,20,96.1,68, 0.00G,999.9,0
723240,13882,20110829,78.8,24,53.3,24,1010.6,24,986.6,24,10,24,5.5,24,12,15.9,93.9,61, 0.00G,999.9,0
723240,13882,20110830,80.4,24,54.2,24,1014.6,24,990.6,24,10,24,5.3,24,11.1,999.9,95,61, 0.00G,999.9,0
723240,13882,20110831,83.1,24,63.9,24,1017.9,23,994,24,10,24,3.2,24,8,999.9,95,68, 0.00G,999.9,0
723240,13882,20110901,82.5,24,66.1,24,1019.1,24,994.9,24,10,24,2.9,24,15,22,95,72, 0.00G,999.9,10010
723240,13882,20110902,82.7,24,66.5,24,1016.6,24,992.5,24,9.8,24,1.7,24,7,999.9,100,71.1, 0.00G,999.9,0
723240,13882,20110903,84.3,24,66.6,24,1013.2,23,989.4,24,9.3,24,2.6,24,12,22,100,71.1, 0.30G,999.9,10010
723240,13882,20110904,79,24,67,24,1011.8,24,987.7,24,9.7,24,3.2,24,9.9,999.9,99,73, 0.00G,999.9,10000
723240,13882,20110905,70.3,24,67.2,24,1008.9,12,983.4,24,3.5,24,5.5,24,18.1,28,86,64.9, 2.79G,999.9,110000
723240,13882,20110906,64,24,62.3,24,1003.2,18,978.7,24,2.4,24,12.3,24,31.1,42.9,73,62.1, 6.83G,999.9,110000
723240,13882,20110907,63.9,24,57.4,24,1012.7,24,988.1,24,9.2,24,4.5,24,8.9,999.9,71.1,60.1, 0.37G,999.9,10000
723240,13882,20110908,64.6,24,55.5,24,1015,20,990.5,24,10,24,3.3,24,8.9,15,72,59, 0.00G,999.9,0
723240,13882,20110909,67.2,24,55.4,24,1014.2,24,989.7,24,10,24,1.4,24,8,999.9,79,57, 0.00G,999.9,0
723240,13882,20110910,68.4,24,54.9,24,1016,22,991.6,24,9.2,24,1.1,24,6,999.9,84.9,55.9, 0.00G,999.9,100000
723240,13882,20110911,70.8,24,56.2,24,1017.9,24,993.5,24,10,24,1.3,24,6,999.9,86,55.9, 0.00G,999.9,0
723240,13882,20110912,73,24,60.2,24,1018.5,22,994.3,24,9.8,24,1.1,24,6,999.9,86,59, 0.00G,999.9,110010
723240,13882,20110913,74.2,24,59.5,24,1017,24,992.7,24,9.9,24,1,24,5.1,999.9,90,61, 0.00G,999.9,0
723240,13882,20110914,73.7,24,58.6,24,1015.4,24,991.1,24,10,24,1.4,24,7,999.9,90,61, 0.00G,999.9,0
723240,13882,20110915,70.5,24,61.5,24,1014.5,23,990,24,10,24,4.6,24,14,22,89.1,61, 0.01G,999.9,10000
723240,13882,20110916,62,24,49.8,24,1021.3,24,996.6,24,10,24,8.2,24,15.9,26,73,55.9, 0.00I,999.9,0
723240,13882,20110917,66.2,24,52.4,24,1023.1,24,998.3,24,10,24,2.7,24,5.1,999.9,78.1,55.9, 0.00G,999.9,0
723240,13882,20110918,67.9,24,57.6,24,1022.9,24,998.3,24,10,24,2.2,24,7,999.9,80.1,57.9, 0.00G,999.9,0
723240,13882,20110919,68.9,24,55.8,24,1020.3,24,995.9,24,10,24,6.6,24,11.1,18.1,80.1,57.9, 0.00G,999.9,10000
723240,13882,20110920,67.9,24,62.1,24,1018.3,23,993.8,24,9,24,1.4,24,5.1,999.9,73.9,64, 0.08G,999.9,10000
723240,13882,20110921,73.8,24,66.1,24,1017.2,24,992.8,24,10,24,1.5,24,5.1,999.9,84,64, 0.05G,999.9,10000
723240,13882,20110922,71.9,24,66,24,1017.9,16,993.8,24,8,24,1.2,24,17.1,26,84,64.9, 0.02G,999.9,10010
723240,13882,20110923,70.4,24,64,24,1016.3,17,991.9,24,9.1,24,3.9,24,11.1,999.9,82.9,64.9, 0.25G,999.9,10010
723240,13882,20110924,63.8,24,51,24,1016.2,24,991.7,24,10,24,3.3,24,8,999.9,80.1,50, 0.00G,999.9,0
723240,13882,20110925,68,24,56.6,24,1014.3,24,989.8,24,10,24,2,24,8.9,999.9,82.9,50, 0.00G,999.9,0
723240,13882,20110926,73.4,24,65.8,24,1010.7,21,986.5,24,9.5,24,5.4,24,11.1,17.1,82.9,57.9, 0.00G,999.9,10000
723240,13882,20110927,64.6,24,57.9,24,1012.8,19,988.7,24,8.3,24,1.5,24,6,999.9,78.1,55, 0.15G,999.9,100000
723240,13882,20110928,66.6,24,55.7,24,1011.8,20,987.6,24,8.4,24,2.3,24,11.1,14,82,55, 0.00G,999.9,100000
723240,13882,20110929,69.9,24,57.6,24,1011.6,24,987.3,24,10,24,1.5,24,8,999.9,82.9,55.9, 0.00G,999.9,0
723240,13882,20110930,67.5,24,49.9,24,1012,24,987.7,24,10,24,6.2,24,15.9,22,82.9,57.9, 0.00G,999.9,0
723240,13882,20111001,56.8,24,39.9,24,1017.3,24,992.7,24,10,24,8.9,24,15.9,22,73,48.9, 0.00G,999.9,0
723240,13882,20111002,55.2,24,37.7,24,1020.9,24,995.9,24,10,24,5.8,24,13,15,68,44.1, 0.00G,999.9,0
723240,13882,20111003,56.2,24,37.2,24,1021.8,24,996.9,24,10,24,1.8,24,8.9,999.9,75.9,39.9, 0.00G,999.9,0
723240,13882,20111004,60.2,24,44.6,24,1023.9,24,999,24,10,24,2.3,24,8,15,79,39.9, 0.00G,999.9,0
723240,13882,20111005,63.7,24,51,24,1023.8,24,999,24,10,24,1.1,24,5.1,999.9,81,45, 0.00G,999.9,0
723240,13882,20111006,65.1,24,54,24,1023.9,24,999.1,24,10,24,0.6,24,6,999.9,82,50, 0.00G,999.9,0
723240,13882,20111007,66.2,24,55.3,24,1026.3,24,1001.6,24,10,24,0.9,24,7,999.9,82,52, 0.00G,999.9,0
723240,13882,20111008,64.6,24,51.8,24,1027.8,24,1003.2,24,10,24,1.7,24,7,999.9,80.1,48.9, 0.00G,999.9,0
723240,13882,20111009,64.1,24,53.6,24,1025.8,24,1001.1,24,10,24,2.9,24,11.1,999.9,79,48.9, 0.00G,999.9,0
723240,13882,20111010,67.9,24,55.2,24,1020.5,24,995.9,24,10,24,5.5,24,11.1,17.1,77,55, 0.00G,999.9,10000
723240,13882,20111011,64.1,24,58.2,24,1015.5,21,991,24,6.2,24,7,24,11.1,999.9,77,60.1, 0.17G,999.9,10000
723240,13882,20111012,64.4,24,59.2,24,1011.3,22,987.1,24,8.2,24,3.9,24,7,999.9,71.1,60.1, 0.96G,999.9,10000
723240,13882,20111013,65.1,24,59.6,24,1005.2,20,981,24,8.2,24,4.8,24,12,20,71.1,60.1, 0.01G,999.9,10000
723240,13882,20111014,63.7,24,50,24,1009.1,24,984.6,24,10,24,5.6,24,14,28,75.9,52, 0.30G,999.9,10000
723240,13882,20111015,62,24,43.7,24,1016.2,24,991.5,24,10,24,3.5,24,11.1,19,75.9,50, 0.00G,999.9,0
723240,13882,20111016,60,24,44.7,24,1019.5,24,994.8,24,10,24,2.5,24,12,999.9,82.9,45, 0.00G,999.9,0
723240,13882,20111017,66.8,24,52.3,24,1014.4,24,989.9,24,10,24,3.4,24,9.9,14,84.9,45, 0.00G,999.9,0
723240,13882,20111018,66.7,24,56,24,1007.7,24,983.1,24,10,24,2.5,24,13,19,84.9,51.1, 0.00G,999.9,0
723240,13882,20111019,54.6,24,48.9,24,1001,18,976.5,24,8.6,24,6.8,24,12,20,   71.6*,  46.4*, 0.81G,999.9,10010
723240,13882,20111020,48.9,24,39,24,1010.2,24,985.3,24,9,24,8.6,24,12,21,61,45, 0.03G,999.9,10000
723240,13882,20111021,50.6,24,38.6,24,1019.4,24,994.3,24,10,24,1.9,24,8,999.9,64,39, 0.00I,999.9,0
723240,13882,20111022,50,24,37.4,24,1021.2,24,996.1,24,10,24,0.9,24,5.1,999.9,66.9,37, 0.00G,999.9,100000
723240,13882,20111023,51.1,24,40.3,24,1019.7,24,994.7,24,10,24,0.2,24,4.1,999.9,68,37, 0.00G,999.9,100000
723240,13882,20111024,59.1,24,47,24,1020.3,24,995.5,24,10,24,0.8,24,5.1,999.9,75,39, 0.00G,999.9,0
723240,13882,20111025,58,24,45.7,24,1022.4,24,997.8,24,9.9,24,1.3,24,6,999.9,75,44.1, 0.00G,999.9,0
723240,13882,20111026,59.8,24,47,24,1018.4,24,993.6,24,10,24,2.8,24,12,17.1,77,44.1, 0.00G,999.9,0
723240,13882,20111027,59.4,24,50.2,24,1013,24,988.5,24,10,24,3.6,24,13,15,77,46, 0.00G,999.9,0
723240,13882,20111028,51.4,24,47.5,24,1015.6,22,990.7,24,8.3,24,8.3,24,12,18.1,73,48, 0.04G,999.9,10000
723240,13882,20111029,48.3,24,36.3,24,1019.6,24,994.4,24,10,24,7.9,24,15,21,60.1,37.9, 0.38G,999.9,10000
723240,13882,20111030,45.4,24,33.4,24,1023.9,24,998.6,24,9.5,24,1.2,24,7,999.9,61,33.1, 0.00G,999.9,100000
723240,13882,20111031,47.7,24,35.5,24,1023.3,24,998.1,24,10,24,1.9,24,8,999.9,64.9,33.1, 0.00G,999.9,0
723240,13882,20111101,47.9,24,36.2,24,1025.1,24,1000,24,9.6,24,0.5,24,4.1,999.9,66.9,33.1, 0.00G,999.9,100000
723240,13882,20111102,49.6,24,37,24,1026.5,24,1001.3,24,10,24,1.5,24,7,999.9,66.9,35.1, 0.00G,999.9,0
723240,13882,20111103,49.6,24,42.7,24,1019.5,21,993.6,24,8.6,24,2.1,24,15.9,22,66.9,35.1, 0.00G,999.9,10000
723240,13882,20111104,49.9,24,41.3,24,1016.5,22,991.4,24,9.9,24,6.8,24,12,15,61,39, 0.52G,999.9,10000
723240,13882,20111105,50.8,24,41.7,24,1023.1,24,998,24,9.5,24,2.1,24,8,999.9,64.9,37.9, 0.00G,999.9,0
723240,13882,20111106,51.2,24,37.1,24,1027.3,24,1002.1,24,10,24,3.3,24,8.9,999.9,66,35.1, 0.00G,999.9,0
723240,13882,20111107,53.5,24,44.5,24,1027.4,24,1002.3,24,9.8,24,0.4,24,2.9,999.9,71.1,36, 0.00G,999.9,100000
723240,13882,20111108,55.9,24,47.1,24,1023.6,24,998.6,24,9.9,24,1.5,24,8,999.9,73,39.9, 0.00G,999.9,100000
723240,13882,20111109,56.1,24,51.1,24,1018.6,22,993.7,24,8.5,24,2.2,24,8,999.9,73,44.1, 0.00G,999.9,10000
723240,13882,20111110,49.5,24,35.7,24,1019.1,24,994.1,24,10,24,7.6,24,15,22,63,41, 0.19G,999.9,0
723240,13882,20111111,42.9,24,21.8,24,1021.9,24,996.7,24,10,24,4,24,19,25.1,57,28.9, 0.00G,999.9,0
723240,13882,20111112,45.3,24,30.7,24,1023.4,24,998.1,24,10,24,2.4,24,13,17.1,62.1,29.1, 0.00G,999.9,0
723240,13882,20111113,57,24,36.6,24,1020.4,24,995.5,24,10,24,6.6,24,14,24.1,   71.1*,  48.9*, 0.00G,999.9,0
723240,13882,20111114,64.2,24,55.7,24,1016.7,24,992.1,24,9.6,24,6.7,24,11.1,19,71.1,48, 0.00G,999.9,10000
723240,13882,20111115,66.6,24,63.5,24,1013.6,14,989.1,24,7.4,24,6.8,24,9.9,14,70,60.1, 0.12G,999.9,10000
723240,13882,20111116,64.2,24,61.4,24,1010,15,985.6,24,5.5,24,6.1,24,18.1,21,71.1,55.9, 1.27G,999.9,10000
723240,13882,20111117,49.6,24,35.2,24,1020.1,23,994.6,24,10,24,11.3,24,17.1,21,71.1,39.9, 0.48G,999.9,10000
723240,13882,20111118,40.3,24,23,24,1029.1,24,1003.5,24,10,24,3.2,24,8,15,55,28, 0.00G,999.9,0
723240,13882,20111119,50.6,24,29.5,24,1026.4,24,1001.3,24,10,24,6.2,24,12,17.1,63,28.2, 0.00G,999.9,0
723240,13882,20111120,58.7,24,48.2,24,1025,22,1000.1,24,9.6,24,4.3,24,8.9,999.9,66.9,41, 0.00G,999.9,10000
723240,13882,20111121,63.1,24,59.9,24,1023.4,14,998.8,24,4.4,24,1.1,24,8.9,999.9,   71.6*,  57.2*, 0.04G,999.9,110000
723240,13882,20111122,62.6,24,59.3,24,1018.3,19,993.2,24,5.8,24,3.4,24,13,20,   70.0*,  55.4*, 0.00G,999.9,110010
723240,13882,20111123,56.4,24,50,24,1018.1,24,993,24,9.9,24,7.9,24,12,21,71.1,48.9, 0.67G,999.9,10000
723240,13882,20111124,48.4,24,39.5,24,1026.9,24,1001.7,24,10,24,2.2,24,7,999.9,64,37, 0.02G,999.9,0
723240,13882,20111125,46.1,24,35.8,24,1027,20,1002.1,24,7.2,24,1.7,24,9.9,15.9,64.9,35.1, 0.00G,999.9,100000
723240,13882,20111126,51.4,24,42.9,24,1023.6,24,998.4,24,10,24,1.7,24,9.9,999.9,68,35.1, 0.00G,999.9,0
723240,13882,20111127,61.5,24,54.9,24,1016.2,19,991.4,13,7.1,24,6.7,24,11.1,19,   64.0*,  59.0*, 0.02G,999.9,10000
723240,13882,20111128,52,24,50,24,1008.6,12,983.2,22,2.7,24,4,24,12,18.1,63,42.1, 3.35G,999.9,10000
723240,13882,20111129,39,24,34.9,24,1010.2,20,984.9,24,8.8,24,7.4,24,11.1,15,   42.8*,  37.0*, 1.44G,999.9,10000
723240,13882,20111130,41.1,24,32.2,24,1018.6,22,993.1,24,9.7,24,6.7,24,11.1,15.9,46,37, 0.04G,999.9,11000
723240,13882,20111201,38.1,24,29.1,24,1025.8,23,1000.1,24,10,24,0.9,24,8.9,999.9,55.9,28, 0.00G,999.9,100000
723240,13882,20111202,39.7,24,32.1,24,1029.7,19,1004.5,24,7.8,24,0.5,24,4.1,999.9,60.1,27, 0.00G,999.9,100000
723240,13882,20111203,43.9,24,32.3,24,1031.4,24,1005.9,24,10,24,1.7,24,11.1,18.1,64,27.1, 0.00G,999.9,100000
723240,13882,20111204,53,24,37.1,24,1028,24,1002.8,24,10,24,4.3,24,9.9,15.9,64,32, 0.00G,999.9,0
723240,13882,20111205,58.9,24,49.4,24,1020.6,23,995.9,24,10,24,7,24,15,24.1,70,43, 0.00G,999.9,10000
723240,13882,20111206,59.8,24,56.4,24,1016.2,11,991.5,24,5.4,24,4.7,24,11.1,19,70,48, 0.61G,999.9,10010
723240,13882,20111207,46.5,24,43.3,24,1015,17,989.4,24,5.6,24,5,24,12,19,62.1,39, 1.88G,999.9,10000
723240,13882,20111208,38.7,24,27.2,24,1025.4,24,999.9,24,10,24,5.8,24,12,999.9,50,30.9, 0.15G,999.9,0
723240,13882,20111209,37.5,24,30.1,24,1025.3,22,999.9,24,8.5,24,0.2,24,2.9,999.9,52,28, 0.00G,999.9,100000
723240,13882,20111210,40.5,24,29.4,24,1029.3,24,1003.8,24,10,24,5.8,24,12,15,52,28.2, 0.00G,999.9,0
723240,13882,20111211,38.3,24,24.1,24,1032.3,24,1006.6,24,10,24,3,24,7,999.9,50,30.9, 0.00G,999.9,0
723240,13882,20111212,43.3,24,33.8,24,1030.8,23,1005.3,24,10,24,0.6,24,2.9,999.9,51.1,31.1, 0.00G,999.9,0
723240,13882,20111213,50.4,24,44.8,24,1031,20,1005.9,24,6.2,24,0,24,2.9,999.9,59,36, 0.00G,999.9,0
723240,13882,20111214,49.5,24,44.9,24,1027.7,22,1002.7,24,4.6,24,0.5,24,7,999.9,   66.9*,  42.8*, 0.00G,999.9,100000
723240,13882,20111215,58.7,24,49.4,24,1021.9,24,997,24,10,24,5.4,24,9.9,19,68,43, 0.00G,999.9,0
723240,13882,20111216,56.1,24,53.2,24,1021.6,15,996.7,24,5.3,24,4.4,24,9.9,999.9,66,50, 0.48G,999.9,10000
723240,13882,20111217,43.4,24,33.9,24,1026.1,21,1000.8,24,10,24,5.5,24,8.9,999.9,57.9,35.1, 0.63G,999.9,0
723240,13882,20111218,39.8,24,28.7,24,1028.2,24,1002.6,24,10,24,1,24,6,999.9,54,28, 0.00G,999.9,0
723240,13882,20111219,41.2,24,31,24,1025.7,24,1000.2,24,10,24,1.7,24,8.9,999.9,57.9,29.1, 0.00G,999.9,100000
723240,13882,20111220,50.7,24,42.8,24,1020.9,22,995.7,24,9.8,24,1.7,24,7,999.9,61,30.2, 0.00G,999.9,10000
723240,13882,20111221,60.5,24,56,24,1014.5,17,989.9,24,6.1,24,6.5,24,13,17.1,   66.2*,  57.0*, 0.05G,999.9,10000
723240,13882,20111222,51.7,24,48.1,24,1015.1,23,990.3,24,9.1,24,1.5,24,6,999.9,66,46, 0.91G,999.9,110000
723240,13882,20111223,49,24,42.9,24,1022.6,22,997,24,10,24,6,24,11.1,15,54,46, 0.95G,999.9,0
723240,13882,20111224,43.8,24,35.3,24,1029.2,24,1003.9,24,10,24,5.5,24,8.9,999.9,51.1,37.9, 0.00G,999.9,0
723240,13882,20111225,41.5,24,37.1,24,1028.7,24,1003.3,24,9.6,24,1,24,2.9,999.9,51.1,36, 0.00G,999.9,0
723240,13882,20111226,37.3,24,32.1,24,1026.2,20,1001.1,24,5.5,24,2.1,24,9.9,999.9,48.9,30, 0.00G,999.9,100000
723240,13882,20111227,44.9,24,38.9,24,1013.5,18,987.1,24,8.1,24,7.9,24,18.1,28,50,30.2, 0.79G,999.9,10000
723240,13882,20111228,41.9,24,30.8,24,1018.4,24,993.2,24,9.7,24,4.5,24,14,22,51.1,30.9, 0.08G,999.9,10000
723240,13882,20111229,39.4,24,30.2,24,1018.2,24,993,24,10,24,1.9,24,8,999.9,   55.9*,  28.4*, 0.00G,999.9,0
723240,13882,20111230,44.5,24,38.3,24,1015.5,24,990.4,24,10,24,3.4,24,13,20,59,29.1, 0.00G,999.9,0
723240,13882,20111231,50.3,24,39.2,24,1017.1,24,992.1,24,10,24,2.8,24,8,999.9,61,33.1, 0.00G,999.9,0
723240,13882,20120101,49.8,24,40.7,24,1018.7,24,993.7,24,9.8,24,4.7,24,19,27,64.9,34, 0.00G,999.9,10000
723240,13882,20120102,40.1,24,18.2,24,1024,24,998.7,24,10,24,9,24,19,31.1,64.9,32, 0.07G,999.9,0
723240,13882,20120103,27.9,24,9.4,24,1029.6,24,1003.8,24,9.9,24,10,24,19,26,43,21.9, 0.00G,999.9,1000
723240,13882,20120104,31,24,15.3,24,1027.5,24,1001.7,24,10,24,2.4,24,11.1,17.1,50,19, 0.00G,999.9,0
723240,13882,20120105,40.2,24,26.1,24,1022.5,24,997,24,10,24,1.6,24,6,999.9,57.9,19, 0.00G,999.9,100000
723240,13882,20120106,42.9,24,30.5,24,1019.8,24,994.6,24,10,24,1.7,24,9.9,999.9,64.9,28, 0.00G,999.9,0
723240,13882,20120107,53,24,47.2,24,1017,18,992,24,9.1,24,2.1,24,7,999.9,   62.1*,  44.6*, 0.00G,999.9,10000
723240,13882,20120108,51.2,24,49,24,1021,19,995.9,24,5.2,24,2.9,24,8.9,999.9,62.1,45, 0.37G,999.9,10000
723240,13882,20120109,50.2,24,47.4,24,1021.5,17,996.3,24,4.6,24,1.4,24,5.1,999.9,   57.2*,  46.9*, 0.08G,999.9,110000
723240,13882,20120110,51.6,24,48.7,24,1017.2,14,993.2,24,5.6,24,4.1,24,8.9,999.9,57,46.9, 0.11G,999.9,110000
723240,13882,20120111,49.8,24,46.4,24,1004.8,14,980.6,24,4.3,24,5.3,24,15,22,   55.0*,  46.4*, 0.32G,999.9,10010
723240,13882,20120112,48.5,24,42.9,24,1004.9,24,979.9,24,9,24,9.7,24,22.9,28.9,55,33.1, 0.91G,999.9,11000
723240,13882,20120113,29.8,24,16,24,1017.7,24,992,24,9.7,24,9.7,24,20,24.1,   34.0*,  26.1*, 0.06G,999.9,1000
723240,13882,20120114,32,24,20.4,24,1022.8,24,997.1,24,10,24,2.5,24,8.9,20,50,21, 0.00G,999.9,0
723240,13882,20120115,41.2,24,24,24,1027.3,24,1001.8,24,10,24,4.6,24,11.1,15.9,50,21.2, 0.00G,999.9,0
723240,13882,20120116,40.8,24,26.6,24,1029.5,24,1004,24,10,24,3.4,24,11.1,15.9,54,28, 0.00G,999.9,0
723240,13882,20120117,53.9,24,41.9,24,1022.2,16,995.2,24,7,24,7.4,24,15.9,24.1,   59.0*,  50.0*, 0.00G,999.9,10010
723240,13882,20120118,40.2,24,31,24,1021.3,23,995.8,24,9.3,24,8.2,24,21,25.1,59,32, 1.56G,999.9,10000
723240,13882,20120119,35,24,25.2,24,1020.2,24,995,24,10,24,1.6,24,8,999.9,52,27, 0.00G,999.9,0
723240,13882,20120120,44.6,24,38.7,24,1017.4,21,992.1,24,8.7,24,0.2,24,2.9,999.9,52,28.2, 0.02G,999.9,110000
723240,13882,20120121,53.2,24,49.8,24,1013.8,15,988.2,24,5.6,24,4.8,24,24.1,31.1,64.9,42.1, 0.20G,999.9,110010
723240,13882,20120122,47,24,43.4,24,1019,20,994.1,24,6.2,24,3.5,24,11.1,21,   55.9*,  42.8*, 0.39G,999.9,0
723240,13882,20120123,52.9,24,48.3,24,1015.3,17,990.1,24,8.1,24,8.2,24,13,22,63,43, 1.06G,999.9,10010
723240,13882,20120124,49.7,24,38.9,24,1020.8,24,995.7,24,10,24,2.3,24,6,999.9,   61.0*,  35.6*, 0.34G,999.9,100000
723240,13882,20120125,46.6,24,37.2,24,1023.5,24,998.2,24,10,24,1.1,24,7,999.9,66,35.1, 0.00G,999.9,0
723240,13882,20120126,56.9,24,50.9,24,1015.4,19,989.8,24,6.1,24,3.3,24,12,17.1,   64.4*,  53.1*, 0.03G,999.9,10010
723240,13882,20120127,54.1,24,45,24,1011.2,18,985.3,24,9.1,24,8.2,24,15.9,24.1,64,46, 1.58G,999.9,10000
723240,13882,20120128,42.7,24,31.3,24,1020.9,24,995.4,24,9.6,24,3.9,24,15.9,21,59,33.1, 0.00G,999.9,0
